fpr,tpr
0.116016,0.483092
0.116016,0.483092
0.115988,0.483092
0.115872,0.483092
0.115872,0.483092
0.115872,0.483092
0.115834,0.483092
0.115834,0.483092
0.115834,0.483092
0.115834,0.483092
0.115834,0.483092
0.115834,0.483092
0.115665,0.483092
0.115662,0.483092
0.115658,0.483092
0.115658,0.483092
0.115658,0.483092
0.115658,0.483092
0.115658,0.483092
0.115658,0.483092
0.115654,0.483092
0.115654,0.483092
0.115654,0.483092
0.115654,0.483092
0.115654,0.483092
0.115654,0.483092
0.115654,0.483092
0.115654,0.483092
0.115654,0.483092
0.115567,0.483092
0.115567,0.483092
0.115567,0.483092
0.115567,0.483092
0.115567,0.483092
0.115567,0.483092
0.115423,0.483092
0.115423,0.483092
0.11536,0.483092
0.11536,0.483092
0.11536,0.483092
0.11536,0.483092
0.11536,0.483092
0.115356,0.483092
0.115353,0.483092
0.115349,0.483092
0.115349,0.483092
0.115349,0.483092
0.115349,0.483092
0.115349,0.483092
0.115349,0.483092
0.115349,0.483092
0.115349,0.483092
0.115335,0.483092
0.115335,0.483092
0.115335,0.483092
0.115328,0.483092
0.115328,0.483092
0.115181,0.483092
0.115181,0.483092
0.115181,0.483092
0.11517,0.483092
0.11517,0.483092
0.11517,0.483092
0.11517,0.483092
0.11517,0.483092
0.11517,0.483092
0.115156,0.483092
0.115156,0.483092
0.115153,0.483092
0.115153,0.483092
0.115149,0.483092
0.115149,0.483092
0.115149,0.483092
0.115149,0.483092
0.115149,0.483092
0.115107,0.483092
0.115107,0.483092
0.115107,0.483092
0.115107,0.483092
0.115058,0.483092
0.115002,0.483092
0.115002,0.483092
0.114998,0.483092
0.114984,0.483092
0.114981,0.483092
0.114981,0.483092
0.114981,0.483092
0.114981,0.483092
0.114959,0.483092
0.114938,0.483092
0.114935,0.483092
0.114931,0.483092
0.114931,0.483092
0.114931,0.483092
0.114931,0.483092
0.114931,0.483092
0.114931,0.483092
0.114868,0.483092
0.114837,0.483092
0.114837,0.483092
0.114837,0.483092
0.114837,0.483092
0.114802,0.483092
0.114661,0.483092
0.114661,0.483092
0.114661,0.483092
0.114658,0.483092
0.114658,0.483092
0.114654,0.483092
0.114654,0.483092
0.114654,0.483092
0.114647,0.483092
0.114465,0.483092
0.114465,0.483092
0.114436,0.483092
0.114436,0.483092
0.114433,0.483092
0.114433,0.483092
0.114433,0.483092
0.114429,0.483092
0.114401,0.483092
0.11438,0.483092
0.11438,0.483092
0.114377,0.483092
0.114377,0.483092
0.114349,0.483092
0.114345,0.483092
0.114342,0.483092
0.114342,0.483092
0.114286,0.483092
0.114286,0.483092
0.114286,0.483092
0.114286,0.483092
0.114278,0.483092
0.114068,0.483092
0.114068,0.483092
0.114068,0.483092
0.114015,0.483092
0.114015,0.483092
0.114008,0.483092
0.114008,0.483092
0.114008,0.483092
0.114008,0.483092
0.113959,0.483092
0.113959,0.483092
0.113959,0.483092
0.113959,0.483092
0.113956,0.483092
0.113934,0.483092
0.113934,0.483092
0.113934,0.483092
0.113934,0.483092
0.113927,0.483092
0.113927,0.483092
0.113927,0.483092
0.113924,0.483092
0.11391,0.483092
0.113801,0.483092
0.113801,0.483092
0.113798,0.483092
0.113773,0.483092
0.11377,0.483092
0.11377,0.483092
0.11377,0.483092
0.11377,0.483092
0.11377,0.483092
0.113766,0.483092
0.113766,0.483092
0.113762,0.483092
0.113762,0.483092
0.113762,0.483092
0.113762,0.483092
0.113762,0.483092
0.113762,0.483092
0.113755,0.483092
0.113755,0.483092
0.113755,0.483092
0.113755,0.483092
0.113755,0.483092
0.113741,0.483092
0.113703,0.483092
0.113703,0.483092
0.113678,0.483092
0.113675,0.483092
0.113675,0.483092
0.113675,0.483092
0.113675,0.483092
0.113675,0.483092
0.11358,0.483092
0.113569,0.483092
0.113569,0.483092
0.113531,0.483092
0.113531,0.483092
0.113517,0.483092
0.113517,0.483092
0.113517,0.483092
0.113517,0.483092
0.113429,0.483092
0.113429,0.483092
0.113429,0.483092
0.113429,0.483092
0.113429,0.483092
0.113401,0.483092
0.113317,0.483092
0.113313,0.483092
0.113299,0.483092
0.113296,0.483092
0.113296,0.483092
0.113296,0.483092
0.113296,0.483092
0.113282,0.483092
0.113096,0.483092
0.113089,0.483092
0.113082,0.483092
0.113043,0.483092
0.113043,0.483092
0.113043,0.483092
0.113043,0.483092
0.113043,0.483092
0.113043,0.483092
0.113043,0.483092
0.113043,0.483092
0.113043,0.483092
0.113043,0.483092
0.113043,0.483092
0.113039,0.483092
0.113039,0.483092
0.113036,0.483092
0.113022,0.483092
0.112973,0.483092
0.112973,0.483092
0.112973,0.483092
0.112973,0.483092
0.112955,0.483092
0.112755,0.483092
0.112752,0.483092
0.112752,0.483092
0.11272,0.483092
0.11272,0.483092
0.112716,0.483092
0.112716,0.483092
0.112716,0.483092
0.112716,0.483092
0.112702,0.483092
0.112702,0.483092
0.112702,0.483092
0.112699,0.483092
0.112699,0.483092
0.112699,0.483092
0.112695,0.483092
0.112695,0.483092
0.112674,0.483092
0.112674,0.483092
0.112667,0.483092
0.112667,0.483092
0.112667,0.483092
0.112664,0.483092
0.112558,0.483092
0.112558,0.483092
0.112558,0.483092
0.112558,0.483092
0.112558,0.483092
0.112555,0.483092
0.112555,0.483092
0.112555,0.483092
0.112551,0.483092
0.112534,0.483092
0.112534,0.483092
0.11253,0.483092
0.11253,0.483092
0.11253,0.483092
0.11253,0.483092
0.11253,0.483092
0.11253,0.483092
0.112506,0.483092
0.112506,0.483092
0.112502,0.483092
0.112502,0.483092
0.112502,0.483092
0.112492,0.483092
0.11245,0.483092
0.11245,0.483092
0.112439,0.483092
0.112439,0.483092
0.112439,0.483092
0.112436,0.483092
0.112436,0.483092
0.112436,0.483092
0.11233,0.483092
0.11233,0.483092
0.112327,0.483092
0.112313,0.483092
0.112313,0.483092
0.112309,0.483092
0.112309,0.483092
0.112309,0.483092
0.112309,0.483092
0.112309,0.483092
0.112309,0.483092
0.112309,0.483092
0.112306,0.483092
0.112278,0.483092
0.112137,0.483092
0.112137,0.483092
0.112137,0.483092
0.112113,0.483092
0.112113,0.483092
0.112113,0.483092
0.112109,0.483092
0.112109,0.483092
0.112109,0.483092
0.111934,0.483092
0.111934,0.483092
0.111934,0.483092
0.111885,0.483092
0.111885,0.483092
0.111885,0.483092
0.111885,0.483092
0.111885,0.483092
0.111885,0.483092
0.111874,0.483092
0.111874,0.483092
0.111874,0.483092
0.111874,0.483092
0.111874,0.483092
0.111874,0.483092
0.111874,0.483092
0.111874,0.483092
0.111828,0.483092
0.111828,0.483092
0.111828,0.483092
0.111828,0.483092
0.111821,0.483092
0.111814,0.483092
0.111649,0.478261
0.111649,0.478261
0.111579,0.478261
0.111579,0.478261
0.111579,0.478261
0.111572,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111569,0.478261
0.111558,0.478261
0.111558,0.478261
0.111551,0.478261
0.111456,0.478261
0.111456,0.478261
0.111453,0.478261
0.111411,0.478261
0.111411,0.478261
0.111411,0.478261
0.111411,0.478261
0.111411,0.478261
0.111411,0.478261
0.111404,0.478261
0.111404,0.478261
0.111386,0.478261
0.111386,0.478261
0.111386,0.478261
0.111386,0.478261
0.111383,0.478261
0.111383,0.478261
0.111379,0.478261
0.111379,0.478261
0.111379,0.478261
0.111372,0.478261
0.111372,0.478261
0.111372,0.478261
0.11133,0.478261
0.11133,0.478261
0.111319,0.478261
0.111302,0.478261
0.111302,0.478261
0.111298,0.478261
0.111298,0.478261
0.111298,0.478261
0.111246,0.478261
0.111239,0.478261
0.111239,0.478261
0.111225,0.478261
0.111225,0.478261
0.111225,0.478261
0.111225,0.478261
0.111225,0.478261
0.111225,0.478261
0.1112,0.478261
0.1112,0.478261
0.111197,0.478261
0.111197,0.478261
0.111197,0.478261
0.111193,0.478261
0.111067,0.478261
0.111067,0.478261
0.11106,0.478261
0.111056,0.478261
0.111056,0.478261
0.111056,0.478261
0.111056,0.478261
0.111056,0.478261
0.110884,0.478261
0.110884,0.478261
0.110877,0.478261
0.110877,0.478261
0.110877,0.478261
0.110877,0.478261
0.110877,0.478261
0.110877,0.478261
0.110877,0.478261
0.110874,0.478261
0.110874,0.478261
0.110874,0.478261
0.110874,0.478261
0.110874,0.478261
0.110874,0.478261
0.11087,0.478261
0.11087,0.478261
0.11086,0.478261
0.110824,0.478261
0.110824,0.478261
0.110821,0.478261
0.110821,0.478261
0.110821,0.478261
0.11067,0.478261
0.11067,0.478261
0.1106,0.478261
0.1106,0.478261
0.1106,0.478261
0.110586,0.478261
0.110586,0.478261
0.110586,0.478261
0.110586,0.478261
0.110586,0.478261
0.110586,0.478261
0.110586,0.478261
0.110586,0.478261
0.110586,0.478261
0.110582,0.478261
0.110582,0.478261
0.110582,0.478261
0.110582,0.478261
0.110575,0.478261
0.110568,0.478261
0.110568,0.478261
0.110568,0.478261
0.110568,0.478261
0.110519,0.478261
0.110512,0.478261
0.110512,0.478261
0.110512,0.478261
0.110512,0.478261
0.110509,0.478261
0.110505,0.478261
0.110505,0.478261
0.110502,0.478261
0.110502,0.478261
0.110502,0.478261
0.110502,0.478261
0.110502,0.478261
0.110502,0.478261
0.110502,0.478261
0.110502,0.478261
0.110502,0.478261
0.110502,0.478261
0.110502,0.478261
0.110498,0.478261
0.110498,0.478261
0.110498,0.478261
0.110484,0.478261
0.110484,0.478261
0.110484,0.478261
0.11047,0.478261
0.11047,0.478261
0.11047,0.478261
0.110466,0.478261
0.110463,0.478261
0.110459,0.478261
0.110449,0.478261
0.110449,0.478261
0.110428,0.478261
0.110421,0.478261
0.110421,0.478261
0.110417,0.478261
0.110417,0.478261
0.110417,0.478261
0.110393,0.478261
0.110393,0.478261
0.110393,0.478261
0.110393,0.478261
0.110389,0.478261
0.110368,0.478261
0.110287,0.478261
0.110287,0.478261
0.110287,0.478261
0.11028,0.478261
0.11028,0.478261
0.11028,0.478261
0.11028,0.478261
0.11028,0.478261
0.11028,0.478261
0.11027,0.478261
0.11027,0.478261
0.110228,0.478261
0.110228,0.478261
0.110228,0.478261
0.110228,0.478261
0.110224,0.478261
0.110224,0.478261
0.110217,0.478261
0.110214,0.478261
0.110214,0.478261
0.110214,0.478261
0.110214,0.478261
0.11021,0.478261
0.11021,0.478261
0.11021,0.478261
0.11021,0.478261
0.110182,0.478261
0.110179,0.478261
0.110172,0.478261
0.110168,0.478261
0.110168,0.478261
0.110154,0.478261
0.110154,0.478261
0.11015,0.478261
0.110077,0.478261
0.110077,0.478261
0.110066,0.478261
0.110066,0.478261
0.110066,0.478261
0.110066,0.478261
0.110059,0.478261
0.110059,0.478261
0.110059,0.478261
0.110059,0.478261
0.110059,0.478261
0.110059,0.478261
0.110059,0.478261
0.110059,0.478261
0.110059,0.478261
0.110059,0.478261
0.110056,0.478261
0.110024,0.478261
0.110017,0.478261
0.11001,0.478261
0.110007,0.478261
0.110007,0.478261
0.109989,0.478261
0.109968,0.478261
0.109961,0.478261
0.109961,0.478261
0.109961,0.478261
0.109961,0.478261
0.109961,0.478261
0.109922,0.478261
0.109922,0.478261
0.109922,0.478261
0.109922,0.478261
0.109922,0.478261
0.109919,0.478261
0.109919,0.478261
0.109919,0.478261
0.109919,0.478261
0.109915,0.478261
0.109915,0.478261
0.109912,0.478261
0.109905,0.478261
0.109905,0.478261
0.109905,0.478261
0.109901,0.478261
0.109901,0.478261
0.109901,0.478261
0.109901,0.478261
0.109901,0.478261
0.109901,0.478261
0.109901,0.478261
0.109887,0.478261
0.109887,0.478261
0.109887,0.478261
0.109873,0.478261
0.109873,0.478261
0.109873,0.478261
0.109863,0.478261
0.109863,0.478261
0.109863,0.478261
0.109821,0.478261
0.109821,0.478261
0.109817,0.478261
0.109817,0.478261
0.109782,0.478261
0.109778,0.478261
0.109778,0.478261
0.109771,0.478261
0.109768,0.478261
0.109761,0.478261
0.109757,0.478261
0.109757,0.478261
0.109757,0.478261
0.109757,0.478261
0.109754,0.478261
0.109754,0.478261
0.109754,0.478261
0.109754,0.478261
0.109747,0.478261
0.109743,0.478261
0.10974,0.478261
0.10974,0.478261
0.109733,0.478261
0.109733,0.478261
0.109733,0.478261
0.109733,0.478261
0.109733,0.478261
0.109733,0.478261
0.109733,0.478261
0.109729,0.478261
0.109729,0.478261
0.10968,0.478261
0.109677,0.478261
0.109677,0.478261
0.109673,0.478261
0.10967,0.478261
0.109663,0.478261
0.109663,0.478261
0.109663,0.478261
0.10962,0.478261
0.10962,0.478261
0.10962,0.478261
0.109617,0.478261
0.109617,0.478261
0.109617,0.478261
0.109613,0.478261
0.109613,0.478261
0.10961,0.478261
0.10961,0.478261
0.10961,0.478261
0.10961,0.478261
0.10961,0.478261
0.109606,0.478261
0.109606,0.478261
0.109606,0.478261
0.109606,0.478261
0.109596,0.478261
0.109596,0.478261
0.109596,0.478261
0.109596,0.478261
0.109596,0.478261
0.109596,0.478261
0.109596,0.478261
0.109596,0.478261
0.109592,0.478261
0.109589,0.478261
0.109589,0.478261
0.109589,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.109568,0.478261
0.10955,0.478261
0.109547,0.478261
0.109543,0.478261
0.10954,0.478261
0.109533,0.478261
0.109533,0.478261
0.109529,0.478261
0.109526,0.478261
0.109526,0.478261
0.109526,0.478261
0.109494,0.478261
0.109494,0.478261
0.109494,0.478261
0.109491,0.478261
0.109487,0.478261
0.109487,0.478261
0.109487,0.478261
0.109487,0.478261
0.109487,0.478261
0.109466,0.478261
0.109462,0.478261
0.109459,0.478261
0.109459,0.478261
0.109445,0.478261
0.109445,0.478261
0.109445,0.478261
0.109441,0.478261
0.109438,0.478261
0.109434,0.478261
0.109434,0.478261
0.109434,0.478261
0.109434,0.478261
0.109431,0.478261
0.109417,0.478261
0.109417,0.478261
0.109413,0.478261
0.109413,0.478261
0.109413,0.478261
0.10941,0.478261
0.109399,0.478261
0.109399,0.478261
0.109396,0.478261
0.109396,0.478261
0.109396,0.478261
0.109396,0.478261
0.109392,0.478261
0.109389,0.478261
0.109389,0.478261
0.109382,0.478261
0.109382,0.478261
0.109287,0.478261
0.109287,0.478261
0.109276,0.478261
0.109266,0.478261
0.109266,0.478261
0.109266,0.478261
0.109241,0.478261
0.109238,0.478261
0.109189,0.478261
0.109189,0.478261
0.109189,0.478261
0.109185,0.478261
0.109182,0.478261
0.109182,0.478261
0.109178,0.478261
0.109178,0.478261
0.109178,0.478261
0.109178,0.478261
0.109178,0.478261
0.109178,0.478261
0.109168,0.478261
0.109168,0.478261
0.109168,0.478261
0.109168,0.478261
0.109164,0.478261
0.109154,0.478261
0.10915,0.478261
0.109147,0.478261
0.109147,0.478261
0.109147,0.478261
0.109143,0.478261
0.109143,0.478261
0.109143,0.478261
0.109143,0.478261
0.109136,0.478261
0.109136,0.478261
0.109136,0.478261
0.109126,0.478261
0.109126,0.478261
0.109122,0.478261
0.109122,0.478261
0.109122,0.478261
0.109122,0.478261
0.109104,0.478261
0.109101,0.478261
0.109101,0.478261
0.109101,0.478261
0.109101,0.478261
0.109101,0.478261
0.109083,0.478261
0.109083,0.478261
0.109083,0.478261
0.109083,0.478261
0.10908,0.478261
0.109076,0.478261
0.109076,0.478261
0.109073,0.478261
0.109073,0.478261
0.109066,0.478261
0.109066,0.478261
0.109066,0.478261
0.109062,0.478261
0.109059,0.478261
0.109059,0.478261
0.109059,0.478261
0.109034,0.478261
0.109034,0.478261
0.109034,0.478261
0.10901,0.478261
0.10901,0.478261
0.10901,0.478261
0.108999,0.478261
0.108982,0.478261
0.108982,0.478261
0.108982,0.478261
0.108978,0.478261
0.108971,0.478261
0.108971,0.478261
0.108971,0.478261
0.108968,0.478261
0.108964,0.478261
0.108954,0.478261
0.108954,0.478261
0.10895,0.478261
0.108946,0.478261
0.108946,0.478261
0.108946,0.478261
0.108946,0.478261
0.108925,0.478261
0.108922,0.478261
0.108922,0.478261
0.108922,0.478261
0.108922,0.478261
0.108922,0.478261
0.108918,0.478261
0.108918,0.478261
0.108918,0.478261
0.108915,0.478261
0.108915,0.478261
0.108799,0.478261
0.108799,0.478261
0.108796,0.478261
0.108781,0.478261
0.108764,0.478261
0.108746,0.478261
0.108746,0.478261
0.108746,0.478261
0.108697,0.478261
0.108697,0.478261
0.108694,0.478261
0.108659,0.478261
0.108659,0.478261
0.108659,0.478261
0.108655,0.478261
0.108655,0.478261
0.108655,0.478261
0.108655,0.478261
0.108655,0.478261
0.108655,0.478261
0.108645,0.478261
0.108641,0.478261
0.108641,0.478261
0.108638,0.478261
0.108638,0.478261
0.108627,0.478261
0.10862,0.478261
0.108613,0.47343
0.108609,0.47343
0.108609,0.47343
0.108609,0.47343
0.108602,0.47343
0.108602,0.47343
0.108595,0.47343
0.108571,0.47343
0.108567,0.47343
0.108567,0.47343
0.108543,0.47343
0.108543,0.47343
0.108543,0.47343
0.108543,0.47343
0.108543,0.47343
0.108525,0.47343
0.108525,0.47343
0.108525,0.47343
0.108525,0.47343
0.108525,0.47343
0.108525,0.47343
0.108525,0.47343
0.108515,0.47343
0.108511,0.47343
0.108511,0.47343
0.108511,0.47343
0.108487,0.47343
0.108487,0.47343
0.108487,0.47343
0.108476,0.47343
0.108476,0.47343
0.108476,0.47343
0.108473,0.47343
0.108473,0.47343
0.108473,0.47343
0.108473,0.47343
0.108473,0.47343
0.108469,0.47343
0.108455,0.47343
0.108455,0.47343
0.108427,0.47343
0.108427,0.47343
0.108427,0.47343
0.108427,0.47343
0.108427,0.47343
0.108388,0.47343
0.108388,0.47343
0.108388,0.47343
0.108388,0.47343
0.108371,0.47343
0.108371,0.47343
0.108367,0.47343
0.108367,0.47343
0.108367,0.47343
0.108339,0.47343
0.108336,0.47343
0.108336,0.47343
0.108336,0.47343
0.108336,0.47343
0.108336,0.47343
0.108336,0.47343
0.108311,0.47343
0.108308,0.47343
0.108308,0.47343
0.108308,0.47343
0.108308,0.47343
0.108308,0.47343
0.108297,0.47343
0.10829,0.47343
0.10829,0.47343
0.108287,0.47343
0.108287,0.47343
0.108192,0.47343
0.108192,0.47343
0.108192,0.47343
0.108185,0.47343
0.108185,0.47343
0.10816,0.47343
0.10816,0.47343
0.10815,0.47343
0.108143,0.47343
0.108143,0.47343
0.108143,0.47343
0.108129,0.47343
0.108129,0.47343
0.108129,0.47343
0.108129,0.47343
0.108129,0.47343
0.108129,0.47343
0.108129,0.47343
0.108129,0.47343
0.108129,0.47343
0.108122,0.47343
0.108122,0.47343
0.108122,0.47343
0.108122,0.47343
0.108108,0.47343
0.108108,0.47343
0.108104,0.47343
0.108104,0.47343
0.108104,0.47343
0.108104,0.47343
0.108104,0.47343
0.108104,0.47343
0.108104,0.47343
0.108101,0.47343
0.108086,0.47343
0.108086,0.47343
0.108076,0.47343
0.108072,0.47343
0.108072,0.47343
0.108072,0.47343
0.108072,0.47343
0.108065,0.47343
0.10803,0.47343
0.10803,0.47343
0.10803,0.47343
0.108023,0.47343
0.108023,0.47343
0.10802,0.47343
0.108006,0.47343
0.108006,0.47343
0.108006,0.47343
0.108006,0.47343
0.108002,0.47343
0.107999,0.47343
0.107999,0.47343
0.107992,0.47343
0.107992,0.47343
0.107992,0.47343
0.107981,0.47343
0.107974,0.47343
0.107971,0.47343
0.107971,0.47343
0.107971,0.47343
0.107971,0.47343
0.107971,0.47343
0.107957,0.47343
0.107957,0.47343
0.107939,0.47343
0.107939,0.47343
0.107939,0.47343
0.107939,0.47343
0.107939,0.47343
0.107907,0.47343
0.107904,0.47343
0.107904,0.47343
0.107904,0.47343
0.107904,0.47343
0.107897,0.47343
0.107883,0.47343
0.107883,0.47343
0.107883,0.47343
0.107883,0.47343
0.107879,0.47343
0.107876,0.47343
0.107876,0.47343
0.107876,0.47343
0.107876,0.47343
0.107862,0.47343
0.107862,0.47343
0.107862,0.47343
0.107848,0.47343
0.107848,0.47343
0.107848,0.47343
0.107834,0.47343
0.107834,0.47343
0.107816,0.47343
0.107816,0.47343
0.107809,0.47343
0.107757,0.47343
0.107753,0.47343
0.107753,0.47343
0.107753,0.47343
0.107753,0.47343
0.107749,0.47343
0.107728,0.47343
0.107728,0.47343
0.107728,0.47343
0.107728,0.47343
0.107728,0.47343
0.107728,0.47343
0.107718,0.47343
0.107718,0.47343
0.107718,0.47343
0.107718,0.47343
0.107718,0.47343
0.107714,0.47343
0.107714,0.47343
0.107714,0.47343
0.107714,0.47343
0.107714,0.47343
0.107714,0.47343
0.107711,0.47343
0.107711,0.47343
0.107704,0.47343
0.107704,0.47343
0.107693,0.47343
0.107693,0.47343
0.107693,0.47343
0.107693,0.47343
0.107693,0.47343
0.107693,0.47343
0.10769,0.47343
0.107683,0.47343
0.107683,0.47343
0.107683,0.47343
0.107665,0.47343
0.107665,0.47343
0.107665,0.47343
0.107665,0.47343
0.107662,0.47343
0.107662,0.47343
0.107648,0.47343
0.107648,0.47343
0.107644,0.47343
0.107644,0.47343
0.107644,0.47343
0.107644,0.47343
0.107644,0.47343
0.107627,0.47343
0.107627,0.47343
0.107627,0.47343
0.107627,0.47343
0.107613,0.47343
0.107613,0.47343
0.107613,0.47343
0.107613,0.47343
0.107602,0.47343
0.107602,0.47343
0.107602,0.47343
0.107602,0.47343
0.107602,0.47343
0.107602,0.47343
0.107602,0.47343
0.107585,0.47343
0.107585,0.47343
0.107585,0.47343
0.107539,0.47343
0.107539,0.47343
0.107539,0.47343
0.107532,0.47343
0.107532,0.47343
0.107521,0.47343
0.107507,0.47343
0.107507,0.47343
0.107507,0.47343
0.107507,0.47343
0.107507,0.47343
0.107507,0.47343
0.107507,0.47343
0.107504,0.47343
0.1075,0.47343
0.107497,0.47343
0.107497,0.47343
0.107497,0.47343
0.107497,0.47343
0.107497,0.47343
0.107483,0.47343
0.107483,0.47343
0.107483,0.47343
0.107483,0.47343
0.107483,0.47343
0.107483,0.47343
0.107483,0.47343
0.107483,0.47343
0.107483,0.47343
0.107476,0.47343
0.107469,0.47343
0.107402,0.47343
0.107402,0.47343
0.107395,0.47343
0.107388,0.47343
0.107377,0.47343
0.107349,0.47343
0.107349,0.47343
0.107349,0.47343
0.107349,0.47343
0.107283,0.47343
0.107283,0.47343
0.107276,0.47343
0.107276,0.47343
0.107276,0.47343
0.107272,0.47343
0.107272,0.47343
0.107269,0.47343
0.107269,0.47343
0.107269,0.47343
0.107269,0.47343
0.107265,0.47343
0.107265,0.47343
0.107265,0.47343
0.107265,0.47343
0.107265,0.47343
0.107265,0.47343
0.107258,0.47343
0.107248,0.47343
0.107248,0.47343
0.107248,0.47343
0.107248,0.47343
0.107248,0.47343
0.107198,0.47343
0.107198,0.47343
0.107188,0.47343
0.107188,0.47343
0.107184,0.47343
0.107184,0.47343
0.107184,0.47343
0.107184,0.47343
0.107184,0.47343
0.107181,0.47343
0.107167,0.47343
0.10716,0.47343
0.10716,0.47343
0.10716,0.47343
0.10716,0.47343
0.10716,0.47343
0.107153,0.47343
0.107142,0.47343
0.107139,0.47343
0.107139,0.47343
0.107135,0.47343
0.107135,0.47343
0.107054,0.47343
0.107047,0.47343
0.10704,0.47343
0.10704,0.47343
0.10704,0.47343
0.10704,0.47343
0.10704,0.47343
0.10704,0.47343
0.10704,0.47343
0.10704,0.47343
0.10704,0.47343
0.10703,0.47343
0.10703,0.47343
0.106977,0.47343
0.106977,0.47343
0.106977,0.47343
0.106974,0.47343
0.106974,0.47343
0.106953,0.47343
0.106942,0.47343
0.106942,0.47343
0.106942,0.47343
0.106939,0.47343
0.106854,0.47343
0.106851,0.47343
0.106847,0.47343
0.106837,0.47343
0.106837,0.47343
0.106837,0.47343
0.106837,0.47343
0.106837,0.47343
0.106837,0.47343
0.106833,0.47343
0.10683,0.47343
0.10683,0.47343
0.10683,0.47343
0.106826,0.47343
0.106826,0.47343
0.106823,0.47343
0.106816,0.47343
0.106802,0.47343
0.106802,0.47343
0.106802,0.47343
0.106802,0.47343
0.106746,0.47343
0.106703,0.47343
0.1067,0.47343
0.1067,0.47343
0.106693,0.47343
0.106679,0.47343
0.106668,0.47343
0.106668,0.47343
0.106668,0.47343
0.106668,0.47343
0.106668,0.47343
0.106665,0.47343
0.106654,0.47343
0.106654,0.47343
0.106651,0.47343
0.106647,0.47343
0.106647,0.47343
0.106637,0.47343
0.106637,0.47343
0.106633,0.47343
0.10663,0.47343
0.10663,0.47343
0.10663,0.47343
0.106619,0.47343
0.106545,0.47343
0.106538,0.47343
0.106521,0.47343
0.106503,0.47343
0.106503,0.47343
0.106503,0.47343
0.1065,0.47343
0.106496,0.47343
0.106444,0.47343
0.10644,0.47343
0.106433,0.47343
0.106433,0.47343
0.106433,0.47343
0.106433,0.47343
0.106433,0.47343
0.106433,0.47343
0.106433,0.47343
0.106433,0.47343
0.106433,0.47343
0.106419,0.47343
0.106419,0.47343
0.106419,0.47343
0.106335,0.47343
0.106335,0.47343
0.106335,0.47343
0.106321,0.47343
0.106296,0.47343
0.106296,0.47343
0.106289,0.47343
0.106275,0.47343
0.106247,0.47343
0.106247,0.47343
0.106223,0.47343
0.106219,0.47343
0.106205,0.47343
0.106198,0.47343
0.106198,0.47343
0.106198,0.47343
0.106191,0.47343
0.106191,0.47343
0.106187,0.47343
0.10618,0.47343
0.10618,0.47343
0.106156,0.47343
0.106152,0.47343
0.106149,0.47343
0.106145,0.47343
0.106135,0.47343
0.106128,0.47343
0.106121,0.47343
0.106121,0.47343
0.106117,0.47343
0.106117,0.47343
0.106117,0.47343
0.106117,0.47343
0.106117,0.47343
0.106117,0.47343
0.106068,0.47343
0.106058,0.47343
0.106058,0.47343
0.106058,0.47343
0.106054,0.47343
0.106054,0.47343
0.106051,0.47343
0.106047,0.47343
0.106047,0.47343
0.10604,0.47343
0.10604,0.47343
0.10604,0.47343
0.10604,0.47343
0.106029,0.47343
0.106015,0.47343
0.106015,0.47343
0.106005,0.47343
0.106001,0.47343
0.105928,0.47343
0.105928,0.47343
0.105924,0.47343
0.105914,0.47343
0.1059,0.47343
0.105879,0.47343
0.105868,0.47343
0.105868,0.47343
0.105868,0.47343
0.105861,0.47343
0.105861,0.47343
0.105854,0.47343
0.105854,0.47343
0.10585,0.47343
0.10585,0.47343
0.10585,0.47343
0.105843,0.47343
0.105843,0.47343
0.105843,0.47343
0.105843,0.47343
0.105843,0.47343
0.10584,0.47343
0.105836,0.47343
0.105815,0.47343
0.105805,0.47343
0.105805,0.47343
0.105791,0.47343
0.105777,0.47343
0.105777,0.47343
0.105777,0.47343
0.105777,0.47343
0.105777,0.47343
0.105777,0.47343
0.105777,0.47343
0.10577,0.47343
0.10577,0.47343
0.10577,0.47343
0.10577,0.47343
0.10577,0.47343
0.10577,0.47343
0.105766,0.47343
0.105766,0.47343
0.105763,0.47343
0.105763,0.47343
0.105763,0.47343
0.105763,0.47343
0.105763,0.47343
0.105759,0.47343
0.105742,0.47343
0.105693,0.47343
0.105693,0.47343
0.105685,0.47343
0.105685,0.47343
0.105678,0.47343
0.105675,0.47343
0.105675,0.47343
0.105675,0.47343
0.105668,0.47343
0.105668,0.47343
0.105668,0.47343
0.105668,0.47343
0.105668,0.47343
0.105668,0.47343
0.105668,0.47343
0.105664,0.47343
0.105664,0.47343
0.105664,0.47343
0.105629,0.47343
0.105629,0.47343
0.105626,0.47343
0.105622,0.47343
0.105608,0.47343
0.105601,0.47343
0.105601,0.47343
0.105591,0.47343
0.105587,0.47343
0.105566,0.47343
0.105563,0.47343
0.105563,0.47343
0.105563,0.47343
0.105563,0.47343
0.105559,0.47343
